[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Kernel.ns, index=27713, length=9, characters=sortBlock)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Kernel.ns:857
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Kernel.ns:858
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Kernel.ns, index=27745, length=1, characters=k)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Kernel.ns:858
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Kernel.ns, index=27751, length=1, characters=j)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Kernel.ns:858
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Kernel.ns, index=27759, length=9, characters=sortBlock)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Kernel.ns:858
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Kernel.ns:868
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Kernel.ns:868
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Kernel.ns:869
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Kernel.ns, index=28105, length=6, characters=aBlock)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Kernel.ns:870
[truffle]   rewrite UninitMsgSend(#Value)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:1
[truffle]   rewrite UninitializedLexicallyBound@bcec361                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Platform.ns:1
[truffle]   rewrite ImplicitSend(#ValueSlot)                           |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:59
[truffle]   rewrite UninitMsgSend(#ValueSlot)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:59
[truffle]   rewrite UninitializedLexicallyBound@49438269               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:59
[truffle]   rewrite UninitMsgSend(#initializer`usingVmMirror:)         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:1
[truffle]   rewrite UninitializedLexicallyBound@61322f9d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Platform.ns:1
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:1
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Platform.ns:1
[truffle]   rewrite UninitMsgSend(#kernelObject:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:5
[truffle]   rewrite UninitializedReceiverSend@8297b3a                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:5
[truffle]   rewrite UninitMsgSend(#load:nextTo:)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:6
[truffle]   rewrite UninitializedReceiverSend@b2c9a9c                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:6
[truffle]   rewrite UninitMsgSend(#Value)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at System.ns:21
[truffle]   rewrite UninitializedLexicallyBound@7d20d0b                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at System.ns:21
[truffle]   rewrite UninitMsgSend(#usingVmMirror:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:6
[truffle]   rewrite UninitializedReceiverSend@41a2befb                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:6
[truffle]   rewrite UninitMsgSend(#initializer`usingVmMirror:)         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at System.ns:21
[truffle]   rewrite UninitializedLexicallyBound@6c40365c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at System.ns:21
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at System.ns:21
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at System.ns:21
[truffle]   rewrite UninitMsgSend(#systemModuleObject:)                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at System.ns:23
[truffle]   rewrite UninitializedReceiverSend@7bedc48a                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at System.ns:23
[truffle]   rewrite UninitializedNode(SourceSection(source=System.ns, index=1118, length=69, characters=| private vmMirror = vmMirror. |\n  vmMirror systemModuleObject: self.)) |From M IsValueCheckNode$UninitializedNode     |To M IsValueCheckNode$ValueCheckNode        |Reason unknown at System.ns:22
[truffle]   rewrite UninitMsgSend(#load:nextTo:)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:7
[truffle]   rewrite UninitializedReceiverSend@55b0dcab                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:7
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Mirrors.ns, index=4452, length=4, characters=true)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode                     |Reason unknown at Mirrors.ns:121
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Mirrors.ns, index=4484, length=30, characters=superCls:: superCls superclass)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |Reason unknown at Mirrors.ns:122
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Mirrors.ns, index=4495, length=8, characters=superCls)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Mirrors.ns:122
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Mirrors.ns, index=4351, length=8, characters=superCls)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Mirrors.ns:119
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Mirrors.ns, index=4395, length=8, characters=superCls)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Mirrors.ns:120
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Mirrors.ns, index=4415, length=8, characters=selector)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Mirrors.ns:120
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Mirrors.ns, index=4452, length=4, characters=true)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode                     |Reason unknown at Mirrors.ns:121
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Mirrors.ns, index=4484, length=30, characters=superCls:: superCls superclass)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Mirrors.ns:122
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Mirrors.ns, index=4495, length=8, characters=superCls)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Mirrors.ns:122
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Mirrors.ns, index=4263, length=4, characters=true)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode$ReturnLocalNode     |Reason unknown at Mirrors.ns:116
[truffle]   rewrite LocalVariableWriteNodeGen[#superCls]               |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Mirrors.ns:118
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Mirrors.ns, index=4323, length=3, characters=cls)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Mirrors.ns:118
[truffle]   rewrite LocalVariableReadNodeGen[#superCls]                |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Mirrors.ns:119
[truffle]   rewrite LocalVariableReadNodeGen[#superCls]                |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Mirrors.ns:120
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Mirrors.ns, index=4415, length=8, characters=selector)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Mirrors.ns:120
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Mirrors.ns, index=4452, length=4, characters=true)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode$ReturnLocalNode     |Reason unknown at Mirrors.ns:121
[truffle]   rewrite LocalVariableWriteNodeGen[#superCls]               |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Mirrors.ns:122
[truffle]   rewrite LocalVariableReadNodeGen[#superCls]                |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Mirrors.ns:122
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Mirrors.ns, index=4532, length=5, characters=false)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode$ReturnLocalNode     |Reason unknown at Mirrors.ns:123
[truffle]   rewrite UninitMsgSend(#Value)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Mirrors.ns:21
[truffle]   rewrite UninitializedLexicallyBound@65d09a04               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Mirrors.ns:21
[truffle]   rewrite UninitMsgSend(#usingVmMirror:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:7
[truffle]   rewrite UninitializedReceiverSend@399c4be1                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:7
[truffle]   rewrite UninitMsgSend(#initializer`usingVmMirror:)         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Mirrors.ns:21
[truffle]   rewrite UninitializedLexicallyBound@291caca8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Mirrors.ns:21
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Mirrors.ns:21
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Mirrors.ns:21
[truffle]   rewrite UninitializedNode(SourceSection(source=Mirrors.ns, index=1116, length=32, characters=| private vmMirror = vmMirror. |)) |From M IsValueCheckNode$UninitializedNode     |To M IsValueCheckNode$ValueCheckNode        |Reason unknown at Mirrors.ns:22
[truffle]   rewrite UninitMsgSend(#load:nextTo:)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:8
[truffle]   rewrite UninitializedReceiverSend@385e9564                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:8
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Actors.ns, index=4816, length=11, characters=promisePair)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Actors.ns:130
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Actors.ns, index=4837, length=7, characters=results)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Actors.ns:130
[truffle]   rewrite LocalVariableWriteNodeGen[#counter]                |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Actors.ns:122
[truffle]   rewrite LocalVariableWriteNodeGen[#promisePair]            |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Actors.ns:123
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Actors.ns:123
[truffle]   rewrite LocalVariableWriteNodeGen[#results]                |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Actors.ns:124
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Actors.ns:124
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Actors.ns:126
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Actors.ns, index=4678, length=21, characters=counter:: counter + 1)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |Reason unknown at Actors.ns:127
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Actors.ns, index=4688, length=7, characters=counter)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Actors.ns:127
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Actors.ns, index=4745, length=7, characters=results)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Actors.ns:129
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Actors.ns, index=4778, length=21, characters=counter:: counter - 1)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |Reason unknown at Actors.ns:130
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Actors.ns, index=4788, length=7, characters=counter)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Actors.ns:130
