[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitMsgSend(#Strength)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:221
[truffle]   rewrite UninitializedLexicallyBound@3461ac08               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at DeltaBlue.ns:221
[truffle]   rewrite UninitMsgSend(#absoluteWeakest)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:221
[truffle]   rewrite UninitializedReceiverSend@1ae80c0b                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:221
[truffle]   rewrite ObjectSlotRead@66fc9302                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:383
[truffle]   rewrite UninitializedLexicallyBound@76274348               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:383
[truffle]   rewrite UninitMsgSend(#walkStrength:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:221
[truffle]   rewrite UninitializedReceiverSend@4f1fa068                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:221
[truffle]   rewrite UninitMsgSend(#stay:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:222
[truffle]   rewrite UninitializedReceiverSend@154d75d4                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:222
[truffle]   rewrite ImplicitSend(#Vector)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:223
[truffle]   rewrite UninitMsgSend(#Vector)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:223
[truffle]   rewrite UninitializedLexicallyBound@17ab80fc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:223
[truffle]   rewrite UninitMsgSend(#with:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:223
[truffle]   rewrite UninitializedReceiverSend@5bdabc42                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:223
WhileSmallerEqualThanArgumentNode: expectedBool was false. level: 7
[truffle]   rewrite UninitMsgSend(#isEmpty)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:224
[truffle]   rewrite UninitializedReceiverSend@1769609e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:224
[truffle]   rewrite UninitMsgSend(#removeFirst)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:225
[truffle]   rewrite UninitializedReceiverSend@5c8eaeef                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:225
[truffle]   rewrite UninitMsgSend(#constraints)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:226
[truffle]   rewrite UninitializedReceiverSend@52383190                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:226
[truffle]   rewrite EagerBinaryPrimitiveNode(SourceSection(source=DeltaBlue.ns, index=9347, length=67, characters=do: [:c |\n          c isSatisfied ifFalse: [unsatisfied append: c]])) |From M EagerBinaryPrimitiveNode               |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:226
[truffle]   rewrite UninitializedReceiverSend@195ac1a5                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:226
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#isSatisfied)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:227
[truffle]   rewrite UninitializedReceiverSend@6cbb1814                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:227
[truffle]   rewrite UninitMsgSend(#constraintsConsuming:do:)           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:228
[truffle]   rewrite UninitializedLexicallyBound@7f1c00a2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:228
[truffle]   rewrite UninitMsgSend(#determinedBy)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:195
[truffle]   rewrite UninitializedReceiverSend@3004a10d                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:195
[truffle]   rewrite UninitMsgSend(#constraints)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:196
[truffle]   rewrite UninitializedReceiverSend@2c8f8fa2                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:196
[truffle]   rewrite EagerBinaryPrimitiveNode(SourceSection(source=DeltaBlue.ns, index=8196, length=111, characters=do:\n        [:c |\n          (c == determiningC or: [c isSatisfied not]) ifFalse:\n            [aBlock value: c]])) |From M EagerBinaryPrimitiveNode               |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:196
[truffle]   rewrite UninitializedReceiverSend@18c0499f                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:196
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#isSatisfied)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:198
[truffle]   rewrite UninitializedReceiverSend@125f8609                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:198
[truffle]   rewrite UninitMsgSend(#value:)                             |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at DeltaBlue.ns:199
[truffle]   rewrite UninitMsgSend(#recalculate)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:229
[truffle]   rewrite UninitializedReceiverSend@42fdf97f                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:229
[truffle]   rewrite UninitMsgSend(#output)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:230
[truffle]   rewrite UninitializedReceiverSend@586bdc0e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:230
[truffle]   rewrite UninitMsgSend(#append:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:230
[truffle]   rewrite UninitializedReceiverSend@6d81f3dd                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:230
[truffle]   rewrite UninitializedReceiverSend@3804faa                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:227
[truffle]   rewrite UninitMsgSend(#append:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:227
[truffle]   rewrite UninitializedReceiverSend@2e9b68a4                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:227
[truffle]   rewrite UninitializedReceiverSend@28965ad5                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:198
[truffle]   rewrite UninitMsgSend(#sort:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:232
[truffle]   rewrite UninitializedReceiverSend@4a6b5b01                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:232
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:867
[truffle]   rewrite UninitializedLexicallyBound@3ebc3f77               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:867
[truffle]   rewrite UninitMsgSend(#lastIdx)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:786
[truffle]   rewrite UninitializedLexicallyBound@24668a87               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Kernel.ns:786
[truffle]   rewrite UninitMsgSend(#firstIdx)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:786
[truffle]   rewrite UninitializedLexicallyBound@34457e59               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Kernel.ns:786
[truffle]   rewrite UninitMsgSend(#firstIdx)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:868
[truffle]   rewrite UninitializedLexicallyBound@42a30040               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Kernel.ns:868
[truffle]   rewrite UninitMsgSend(#lastIdx)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:869
[truffle]   rewrite UninitializedLexicallyBound@1d3bd8e4               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Kernel.ns:869
[truffle]   rewrite UninitMsgSend(#sort:to:with:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:868
[truffle]   rewrite UninitializedLexicallyBound@d995b76                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:868
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: IsNilNodeGen level: 9
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: LessThanOrEqualPrimNodeGen level: 8
IncrementOperationNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) instanceof LocalVariableReadNode, actual: EagerBinaryPrimitiveNode level: 4
[truffle]   rewrite EagerBinaryPrimitiveNode(SourceSection(source=DeltaBlue.ns, index=3545, length=34, characters=do: [: u | self incrementalAdd: u])) |From M EagerBinaryPrimitiveNode               |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:82
[truffle]   rewrite UninitializedReceiverSend@4c704dca                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:82
[truffle]   rewrite UninitMsgSend(#incrementalAdd:)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:82
